activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005085900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,595000.0,NA,5.75,NA,2,1663.3,NA,1663.3,3734.01,4.74,360,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,201,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,3,3,6,,,,,10,,,,9218,49.86,125500,113.81,1782,2139,9
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08039,08039961206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,3,2,1,1,1,2,2,2,565000.0,NA,5.75,NA,2,188.35,NA,0.0,3515.34,,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,160,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,3521,14.51,125500,112.08,1110,1206,29
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005007111,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,6,3,2,1,1,1,2,2,2,265000.0,NA,5.875,NA,2,260.0,NA,0.0,2674.75,3.5,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,78,NA,9,9,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,1790,73.91,125500,52.58,202,415,29
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008555,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,225000.0,NA,5.875,NA,2,0.0,NA,0.0,2299.5,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,73,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,5848,42.99,125500,77.85,488,693,21
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005085900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,445000.0,NA,5.25,NA,2,0.0,NA,0.0,2799.75,,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,131,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,3,3,6,,,,,10,,,,9218,49.86,125500,113.81,1782,2139,9
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008553,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Asian,Joint,6,3,2,1,1,1,2,2,2,365000.0,NA,5.375,NA,2,0.0,NA,0.0,425.0,,360,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,102,NA,9,9,2,14,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,2,1,2,2,45-54,45-54,No,No,3,3,6,,,,,10,,,,5596,35.01,125500,132.82,1515,1580,18
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014604,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,3,2,1,1,1,2,2,2,485000.0,NA,5.375,NA,2,3956.89,NA,1300.0,,38.94,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,150,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,4452,18.71,125500,125.93,1162,1296,16
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005007113,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,715000.0,NA,5.25,NA,2,0.0,NA,0.0,4499.69,,360,NA,NA,2,2,2,2,995000,1,1,3,5,1,NA,190,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,3,3,6,,,,,10,,,,7952,33.01,125500,150.38,1495,1581,6
2023,7H6GLXDRUGQFU57RNE97,22660,CO,08069,08069002505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,455000.0,NA,5.375,NA,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,133,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,7983,17.88,118700,161.65,1512,1589,17
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005007111,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,1,2,1,1,1,2,2,2,445000.0,NA,5.375,NA,2,0.0,NA,0.0,,9.45,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,149,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,25-34,No,No,3,3,6,,,,,10,,,,1790,73.91,125500,52.58,202,415,29
2023,7H6GLXDRUGQFU57RNE97,24540,CO,08123,08123002013,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,3,2,1,1,1,2,2,2,385000.0,NA,5.375,NA,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,73,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,3437,26.42,109300,143.94,800,852,16
2023,7H6GLXDRUGQFU57RNE97,22660,CO,08069,08069002505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,3,2,1,1,1,2,2,2,595000.0,NA,5.375,NA,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,175,NA,9,9,2,,,,,5,,,,,2,4,21,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,7983,17.88,118700,161.65,1512,1589,17
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005007113,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,6,3,2,1,1,1,2,2,2,725000.0,NA,6.25,NA,2,17100.29,NA,14208.5,12708.5,,360,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,295,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,7952,33.01,125500,150.38,1495,1581,6
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008555,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,3,2,1,1,1,2,2,2,435000.0,NA,5.875,NA,2,1641.0,NA,0.0,4871.91,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,117,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,5848,42.99,125500,77.85,488,693,21
2023,7H6GLXDRUGQFU57RNE97,22660,CO,08069,08069001714,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,435000.0,NA,6.125,NA,2,55.0,NA,0.0,,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,147,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,3,3,6,,,,,10,,,,7436,15.76,118700,156.14,1640,1712,11
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008354,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,2 or more minority races,Joint,6,3,2,1,1,1,2,2,2,575000.0,NA,5.875,NA,2,55.0,NA,0.0,11599.2,,360,NA,NA,2,2,2,2,725000,1,1,3,5,1,NA,223,NA,9,9,2,,,,,11,,,,,2,2,2,4,5,22,44,6,,,,,2,2,2,1,2,2,25-34,55-64,No,No,3,3,6,,,,,10,,,,4022,73.84,125500,95.47,1134,893,14
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005085900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,465000.0,NA,4.75,NA,2,7501.58,NA,4890.79,38035.79,0.08,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,154,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,25-34,No,No,3,3,6,,,,,10,,,,9218,49.86,125500,113.81,1782,2139,9
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008538,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,415000.0,NA,5.875,NA,2,3032.19,NA,2000.0,16273.06,,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,127,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,11712,43.97,125500,125.63,2306,2496,12
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008552,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,0,2,1,1,1,2,2,2,325000.0,NA,5.875,NA,2,749.26,NA,0.0,6499.0,499.26,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,94,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,3,3,6,,,,,10,,,,5185,47.98,125500,79.71,820,1057,17
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008354,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,495000.0,NA,5.875,NA,2,1394.0,NA,0.0,14713.65,,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,230,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,4022,73.84,125500,95.47,1134,893,14
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003402,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,5,2,1,1,1,2,2,2,1085000.0,NA,5.625,NA,2,54119.0,NA,51640.0,49950.0,150.0,360,NA,NA,2,2,2,2,1355000,1,1,3,5,1,NA,318,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,4860,13.6,125500,196.25,1585,1807,0
2023,7H6GLXDRUGQFU57RNE97,24300,CO,08077,08077001706,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,3,2,1,1,1,2,2,2,195000.0,NA,5.375,NA,2,7639.19,NA,6731.69,5143.69,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,51,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,6072,34.93,91600,67.2,1133,2142,36
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08107,08107000600,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,0,2,1,1,1,2,2,2,1765000.0,NA,6.875,NA,2,30029.9,NA,26914.4,25414.4,,360,NA,84,2,2,2,2,2205000,1,1,3,5,1,NA,393,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,3,3,6,,,,,10,,,,3412,13.8,90900,156.06,964,1347,28
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059012026,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,1745000.0,NA,7.5,NA,2,28306.5,NA,25802.0,24395.0,,360,NA,NA,2,2,2,2,2055000,1,1,3,5,1,NA,511,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,3,3,6,,,,,10,,,,3495,10.39,125500,123.19,1148,1567,44
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08037,08037000502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,815000.0,NA,7.5,NA,3,10486.25,NA,8573.25,7166.25,1842.75,360,NA,84,2,2,2,2,1175000,1,2,3,5,1,NA,388,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,3587,24.06,90900,131.7,914,1348,35
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031000404,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,0,2,1,1,1,2,2,2,1925000.0,NA,6.75,NA,2,3991.0,NA,1407.0,,,360,NA,84,2,2,2,2,2405000,1,1,3,5,1,NA,2133,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,3,3,6,,,,,10,,,,2956,23.24,125500,0,427,465,20
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003401,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,1,1,2,2,2,1765000.0,NA,6.75,NA,2,4279.0,NA,1607.0,,,360,NA,84,2,2,2,2,2355000,1,1,3,5,1,NA,731,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,2998,11.64,125500,184.79,1052,912,49
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003902,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,1115000.0,NA,7.125,NA,2,15014.28,NA,12555.28,12443.28,,360,NA,84,2,2,2,2,1395000,1,1,3,5,1,NA,370,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,4606,18.61,125500,179.64,1385,1738,67
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001009322,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,1,2,1,1,1,2,2,2,265000.0,NA,6.125,NA,2,1336.45,NA,0.0,,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,165,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,3,3,6,,,,,10,,,,5241,68.04,125500,60.8,1188,1501,35
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031000703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,0,2,1,1,1,2,2,2,745000.0,NA,6.625,NA,2,11273.74,NA,9448.04,8303.04,10.25,360,NA,84,2,2,2,2,935000,1,1,3,5,1,NA,206,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,2603,38.88,125500,106.63,249,291,53
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005005611,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,1505000.0,NA,6.5,NA,2,1272.9,NA,0.0,,135.5,360,NA,NA,2,2,2,2,1875000,1,1,3,5,1,NA,589,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,3,3,6,,,,,10,,,,5012,17.98,125500,110.93,1748,1950,56
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014013,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Joint,6,0,2,1,1,1,2,2,2,1285000.0,NA,6.125,NA,2,3530.13,NA,0.0,,226.75,360,NA,84,2,2,2,2,1725000,1,1,3,5,1,NA,357,NA,9,9,2,,,,,2,,,,,2,2,1,21,,,,2,21,,,,2,2,1,2,2,2,35-44,25-34,No,No,3,3,6,,,,,10,,,,11075,18.95,125500,146.55,2618,2746,10
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004306,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,5,2,1,1,1,2,2,2,875000.0,NA,6.125,NA,2,4038.2,NA,1145.0,,284.25,360,NA,NA,2,2,2,2,1105000,1,1,3,5,1,NA,461,NA,9,9,2,,,,,5,,,,,2,4,21,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,3,3,6,,,,,10,,,,6092,27.64,125500,160.33,1216,1534,53
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035013907,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,0,2,1,1,1,2,2,2,845000.0,NA,5.875,NA,2,4077.7,NA,1145.0,10000.0,76.25,360,NA,NA,2,2,2,2,1055000,1,1,3,5,1,NA,300,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,3,3,6,,,,,10,,,,6177,22.5,125500,134.34,1798,1644,22
2023,7H6GLXDRUGQFU57RNE97,17820,CO,08041,08041002501,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,0,2,1,1,1,2,2,2,1025000.0,NA,7.125,NA,2,4176.7,NA,1145.0,,154.25,360,NA,NA,2,2,2,2,1275000,1,1,3,5,1,NA,284,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,3,3,6,,,,,10,,,,3550,15.04,105000,159.69,1371,1583,53
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014123,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,6,5,2,1,1,1,2,2,2,1075000.0,NA,6.75,NA,2,4065.2,NA,1145.0,,136.5,360,NA,NA,2,2,2,2,1355000,1,1,3,5,1,NA,448,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,3,3,6,,,,,10,,,,4012,24.18,125500,127.65,839,864,18
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005006705,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,1745000.0,NA,6.375,NA,2,5276.7,NA,1145.0,,1027.25,360,NA,NA,2,2,2,2,2855000,1,1,3,5,1,NA,453,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,1846,13.22,125500,242.35,611,743,50
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004306,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,1145000.0,NA,6.5,NA,2,3090.45,NA,1033.0,,51.0,360,NA,84,2,2,2,2,1425000,1,1,3,5,1,NA,345,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,6092,27.64,125500,160.33,1216,1534,53
2023,7H6GLXDRUGQFU57RNE97,22660,CO,08069,08069002602,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,1545000.0,NA,7.0,NA,2,52.0,NA,0.0,15427.5,52.0,360,NA,NA,2,2,2,2,1815000,1,1,3,5,1,NA,538,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,7054,15.95,118700,126.36,1675,1915,24
2023,7H6GLXDRUGQFU57RNE97,14500,CO,08013,08013012103,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,1735000.0,NA,5.875,NA,2,7057.13,NA,4625.63,4330.63,,360,NA,84,2,2,2,2,2665000,1,1,3,5,1,NA,503,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,3,3,6,,,,,10,,,,3810,20.16,144100,122.13,1228,1215,37
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031015300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,0,2,1,1,1,2,2,2,725000.0,NA,6.5,NA,2,11301.5,NA,9245.0,8190.0,,360,NA,NA,2,2,2,2,915000,1,1,3,5,1,NA,202,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,3697,33.22,125500,68.62,711,768,47
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001009325,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,1285000.0,NA,6.375,NA,2,7468.7,NA,1145.0,,22.25,360,NA,NA,2,2,2,2,1605000,1,1,3,5,1,NA,587,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,3,3,6,,,,,10,,,,5721,30.59,125500,92.37,1206,1681,32
2023,7H6GLXDRUGQFU57RNE97,14500,CO,08013,08013012708,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,925000.0,NA,7.375,NA,2,1687.0,NA,0.0,,,360,NA,84,2,2,2,2,1245000,1,1,3,5,1,NA,311,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,3,3,6,,,,,10,,,,5101,14.74,144100,142.1,1500,1804,35
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035013915,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,6,0,2,1,1,1,2,2,2,1065000.0,NA,6.625,NA,2,1396.08,NA,0.0,6679.69,210.0,360,NA,NA,2,2,2,2,1425000,1,1,3,5,1,NA,585,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,45-54,No,No,3,3,6,,,,,10,,,,3177,13.88,125500,122.38,1025,1127,33
2023,7H6GLXDRUGQFU57RNE97,14500,CO,08013,08013013302,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,885000.0,NA,6.75,NA,2,8531.36,NA,6641.36,11641.36,,360,NA,NA,2,2,2,2,985000,1,1,3,5,1,NA,409,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,3,3,6,,,,,10,,,,5166,20.75,144100,86.93,1414,2289,66
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059012034,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,0,2,1,1,1,2,2,2,805000.0,NA,6.375,NA,2,10270.5,NA,6375.0,12120.0,256.0,360,NA,NA,2,2,2,2,1015000,1,1,3,5,1,NA,329,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,3999,10.95,125500,181.95,1460,1556,28
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001009606,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,305000.0,NA,7.0,NA,2,7058.3,NA,5071.06,3981.06,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,86,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,3442,72.14,125500,68.59,452,826,62
2023,7H6GLXDRUGQFU57RNE97,14500,CO,08013,08013012104,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,1065000.0,NA,6.5,NA,2,11294.6,NA,8866.6,7271.6,,360,NA,NA,2,2,2,2,1325000,1,1,3,5,1,NA,342,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,2666,17.14,144100,122.75,844,1039,35
